[2026-09-01 08:26:25,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:26:25 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:52,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:52 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:52,871]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:52 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:28:55,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:55 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:55,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:55 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:55,874]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:55 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:28:55,879]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:55 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:58,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:58 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:58,869]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:58 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:58,874]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:58 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:58,882]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:58 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:01,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:01 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:01,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:01 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:01,866]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:01 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:04,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:04 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:04,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:04 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:04,875]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:04 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:04,879]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:04 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:07,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:07 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:07,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:07 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:07,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:07 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:10,866]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:10 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:10,870]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:10 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:10,880]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:10 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 7 
[2026-09-01 08:29:10,889]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:10 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:13,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:13 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:13,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:13 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:13,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:13 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:16,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:16 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:16,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:16 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:16,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:16 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:16,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:16 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:19,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:19 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:19,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:19 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:19,871]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:19 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:29:19,879]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:19 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:22,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:22 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:22,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:22 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:22,866]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:22 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:25,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:25 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:25,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:25 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:25,876]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:25 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 7 
[2026-09-01 08:29:25,883]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:25 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:29:28,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:28 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:28,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:28 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:28,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:28 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:31,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:31 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:31,866]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:31 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:31,870]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:31 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:31,875]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:31 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:34,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:34 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:29:34,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:34 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:34,875]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:34 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:34,881]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:34 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:29:37,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:37 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:37,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:37 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:37,866]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:37 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:40,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:40 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:40,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:40 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:40,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:40 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:40,870]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:40 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:43,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:43 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 0 
[2026-09-01 08:29:43,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:43 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:43,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:43 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:46,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:46 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:46,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:46 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:46,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:46 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:29:46,874]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:46 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 6 
[2026-09-01 08:29:49,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:49 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:49,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:49 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:49,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:49 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:49,874]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:49 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:29:52,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:52 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:52,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:52 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:52,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:52 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:55,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:55 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:55,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:55 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:55,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:55 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 7 
[2026-09-01 08:29:55,880]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:55 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 7 
[2026-09-01 08:29:58,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:58 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:29:58,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:58 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:29:58,869]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:29:58 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:30:01,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:01 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:30:01,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:01 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:30:01,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:01 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:30:01,877]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:01 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:30:04,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:04 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:30:04,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:04 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:30:04,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:04 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:30:07,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:07 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:30:07,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:07 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:30:07,871]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:07 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 6 
[2026-09-01 08:30:07,878]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:07 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:30:10,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:10 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:30:10,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:10 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:30:10,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:10 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:30:13,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:13 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:30:13,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:30:13 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
